iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
USA,North America,United States,12/31/2019,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/1/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/2/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/3/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/4/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/5/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/21/2020,1,1,0.143,0,0,0,0.003,0.003,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/22/2020,1,0,0.143,0,0,0,0.003,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/23/2020,1,0,0.143,0,0,0,0.003,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/24/2020,1,0,0.143,0,0,0,0.003,0,0,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/25/2020,2,1,0.286,0,0,0,0.006,0.003,0.001,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/26/2020,2,0,0.286,0,0,0,0.006,0,0.001,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/27/2020,5,3,0.714,0,0,0,0.015,0.009,0.002,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/28/2020,5,0,0.571,0,0,0,0.015,0,0.002,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/29/2020,5,0,0.571,0,0,0,0.015,0,0.002,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/30/2020,5,0,0.571,0,0,0,0.015,0,0.002,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,1/31/2020,6,1,0.714,0,0,0,0.018,0.003,0.002,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/1/2020,7,1,0.714,0,0,0,0.021,0.003,0.002,0,0,0,,,,,,,,,,0,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/2/2020,8,1,0.857,0,0,0,0.024,0.003,0.003,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/3/2020,11,3,0.857,0,0,0,0.033,0.009,0.003,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/4/2020,11,0,0.857,0,0,0,0.033,0,0.003,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/5/2020,11,0,0.857,0,0,0,0.033,0,0.003,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/6/2020,12,1,1,0,0,0,0.036,0.003,0.003,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/7/2020,12,0,0.857,0,0,0,0.036,0,0.003,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/8/2020,12,0,0.714,0,0,0,0.036,0,0.002,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/9/2020,12,0,0.571,0,0,0,0.036,0,0.002,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/10/2020,12,0,0.143,0,0,0,0.036,0,0,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/11/2020,13,1,0.286,0,0,0,0.039,0.003,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/12/2020,13,0,0.286,0,0,0,0.039,0,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/13/2020,14,1,0.286,0,0,0,0.042,0.003,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/14/2020,15,1,0.429,0,0,0,0.045,0.003,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/15/2020,15,0,0.429,0,0,0,0.045,0,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/16/2020,15,0,0.429,0,0,0,0.045,0,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/17/2020,15,0,0.429,0,0,0,0.045,0,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/18/2020,15,0,0.286,0,0,0,0.045,0,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/19/2020,15,0,0.286,0,0,0,0.045,0,0.001,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/20/2020,15,0,0.143,0,0,0,0.045,0,0,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/21/2020,16,1,0.143,0,0,0,0.048,0.003,0,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/22/2020,35,19,2.857,0,0,0,0.106,0.057,0.009,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/23/2020,35,0,2.857,0,0,0,0.106,0,0.009,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/24/2020,35,0,2.857,0,0,0,0.106,0,0.009,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/25/2020,53,18,5.429,0,0,0,0.16,0.054,0.016,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/26/2020,53,0,5.429,0,0,0,0.16,0,0.016,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/27/2020,59,6,6.286,0,0,0,0.178,0.018,0.019,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/28/2020,60,1,6.286,0,0,0,0.181,0.003,0.019,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2/29/2020,66,6,4.429,0,0,0,0.199,0.018,0.013,0,0,0,,,,,,,,,,5.56,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/1/2020,69,3,4.857,1,1,0.143,0.208,0.009,0.015,0.003,0.003,0,132,132,0,0,,,,,tests performed,8.33,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/2/2020,89,20,7.714,2,1,0.286,0.269,0.06,0.023,0.006,0.003,0.001,342,474,0.001,0.001,,,,,tests performed,11.11,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/3/2020,103,14,7.143,6,4,0.857,0.311,0.042,0.022,0.018,0.012,0.003,756,1230,0.004,0.002,,,,,tests performed,11.11,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/4/2020,125,22,10.286,9,3,1.286,0.378,0.066,0.031,0.027,0.009,0.004,855,2085,0.006,0.003,,,,,tests performed,11.11,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/5/2020,159,34,14.286,11,2,1.571,0.48,0.103,0.043,0.033,0.006,0.005,1123,3208,0.01,0.003,,,,,tests performed,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/6/2020,233,74,24.714,12,1,1.714,0.704,0.224,0.075,0.036,0.003,0.005,1389,4597,0.014,0.004,,,,,tests performed,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/7/2020,338,105,38.857,14,2,2,1.021,0.317,0.117,0.042,0.006,0.006,1388,5985,0.018,0.004,,,,,tests performed,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/8/2020,433,95,52,17,3,2.286,1.308,0.287,0.157,0.051,0.009,0.007,1414,7399,0.022,0.004,1038,0.003,19.962,0.05,tests performed,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/9/2020,554,121,66.429,21,4,2.714,1.674,0.366,0.201,0.063,0.012,0.008,2077,9476,0.029,0.006,1286,0.004,19.359,0.052,tests performed,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/10/2020,754,200,93,26,5,2.857,2.278,0.604,0.281,0.079,0.015,0.009,2683,12159,0.037,0.008,1561,0.005,16.785,0.06,tests performed,20.37,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/11/2020,1025,271,128.571,28,2,2.714,3.097,0.819,0.388,0.085,0.006,0.008,3860,16019,0.048,0.012,1991,0.006,15.486,0.065,tests performed,21.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/12/2020,1312,287,164.714,30,2,2.714,3.964,0.867,0.498,0.091,0.006,0.008,7041,23060,0.07,0.021,2836,0.009,17.218,0.058,tests performed,30.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/13/2020,1663,351,204.286,40,10,4,5.024,1.06,0.617,0.121,0.03,0.012,9983,33043,0.1,0.03,4064,0.012,19.894,0.05,tests performed,30.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/14/2020,2174,511,262.286,47,7,4.714,6.568,1.544,0.792,0.142,0.021,0.014,10578,43621,0.132,0.032,5377,0.016,20.501,0.049,tests performed,35.65,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/15/2020,2951,777,359.714,57,10,5.714,8.915,2.347,1.087,0.172,0.03,0.017,11987,55608,0.168,0.036,6887,0.021,19.146,0.052,tests performed,41.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/16/2020,3774,823,460,69,12,6.857,11.402,2.486,1.39,0.208,0.036,0.021,23005,78613,0.237,0.07,9877,0.03,21.472,0.047,tests performed,52.31,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/17/2020,4661,887,558.143,85,16,8.429,14.081,2.68,1.686,0.257,0.048,0.025,36225,114838,0.347,0.109,14668,0.044,26.28,0.038,tests performed,55.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/18/2020,6427,1766,771.714,108,23,11.429,19.417,5.335,2.331,0.326,0.069,0.035,46985,161823,0.489,0.142,20829,0.063,26.991,0.037,tests performed,55.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/19/2020,9415,2988,1157.571,150,42,17.143,28.444,9.027,3.497,0.453,0.127,0.052,56648,218471,0.66,0.171,27916,0.084,24.116,0.041,tests performed,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/20/2020,14250,4835,1798.143,150,0,15.714,43.051,14.607,5.432,0.453,0,0.047,68310,286781,0.866,0.206,36248,0.11,20.159,0.05,tests performed,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/21/2020,19624,5374,2492.857,260,110,30.429,59.287,16.236,7.531,0.785,0.332,0.092,68667,355448,1.074,0.207,44547,0.135,17.87,0.056,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/22/2020,26747,7123,3399.429,340,80,40.429,80.806,21.519,10.27,1.027,0.242,0.122,63239,418687,1.265,0.191,51868,0.157,15.258,0.066,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/23/2020,35206,8459,4490.286,471,131,57.429,106.362,25.556,13.566,1.423,0.396,0.173,71189,489876,1.48,0.215,58752,0.177,13.084,0.076,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/24/2020,46442,11236,5968.714,590,119,72.143,140.307,33.945,18.032,1.782,0.36,0.218,92273,582149,1.759,0.279,66759,0.202,11.185,0.089,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/25/2020,55231,8789,6972,801,211,99,166.86,26.553,21.063,2.42,0.637,0.299,101345,683494,2.065,0.306,74524,0.225,10.689,0.094,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/26/2020,69194,13963,8539.857,1050,249,128.571,209.044,42.184,25.8,3.172,0.752,0.388,113250,796744,2.407,0.342,82610,0.25,9.673,0.103,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/27/2020,85991,16797,10248.714,1296,246,163.714,259.789,50.746,30.963,3.915,0.743,0.495,118903,915647,2.766,0.359,89838,0.271,8.766,0.114,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/28/2020,104686,18695,12151.714,1707,411,206.714,316.269,56.48,36.712,5.157,1.242,0.625,107999,1023646,3.093,0.326,95457,0.288,7.855,0.127,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/29/2020,124665,19979,13988.286,2191,484,264.429,376.628,60.359,42.26,6.619,1.462,0.799,98599,1122245,3.39,0.298,100508,0.304,7.185,0.139,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/30/2020,143025,18360,15402.714,2509,318,291.143,432.096,55.468,46.534,7.58,0.961,0.88,108865,1231110,3.719,0.329,105891,0.32,6.875,0.145,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,3/31/2020,164620,21595,16882.571,3170,661,368.571,497.337,65.241,51.004,9.577,1.997,1.113,126878,1357988,4.103,0.383,110834,0.335,6.565,0.152,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/1/2020,189618,24998,19198.143,4079,909,468.286,572.859,75.522,58,12.323,2.746,1.415,134800,1492788,4.51,0.407,115613,0.349,6.022,0.166,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/2/2020,216721,27103,21075.286,5138,1059,584,654.741,81.882,63.671,15.523,3.199,1.764,141374,1634162,4.937,0.427,119631,0.361,5.676,0.176,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/3/2020,245540,28819,22792.714,6053,915,679.571,741.807,87.066,68.86,18.287,2.764,2.053,150354,1784516,5.391,0.454,124124,0.375,5.446,0.184,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/4/2020,277965,32425,24754.143,7157,1104,778.571,839.767,97.96,74.785,21.622,3.335,2.352,134778,1919294,5.798,0.407,127950,0.387,5.169,0.193,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/5/2020,312237,34272,26796,8501,1344,901.429,943.307,103.54,80.954,25.683,4.06,2.723,128491,2047785,6.187,0.388,132220,0.399,4.934,0.203,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/6/2020,337635,25398,27801.429,9647,1146,1019.714,1020.037,76.731,83.992,29.145,3.462,3.081,130945,2178730,6.582,0.396,135374,0.409,4.869,0.205,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/7/2020,368196,30561,29082.286,10989,1342,1117,1112.366,92.329,87.861,33.199,4.054,3.375,150816,2329546,7.038,0.456,138794,0.419,4.772,0.21,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/8/2020,398809,30613,29884.429,12895,1906,1259.429,1204.851,92.486,90.285,38.957,5.758,3.805,346095,2675641,8.083,1.046,168979,0.511,5.654,0.177,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/9/2020,432132,33323,30773,14817,1922,1382.714,1305.524,100.673,92.969,44.764,5.807,4.177,166235,2841876,8.586,0.502,172531,0.521,5.607,0.178,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/10/2020,466033,33901,31499,16690,1873,1519.571,1407.943,102.419,95.162,50.423,5.659,4.591,172796,3014672,9.108,0.522,175737,0.531,5.579,0.179,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/11/2020,501560,35527,31942.143,18777,2087,1660,1515.275,107.331,96.501,56.728,6.305,5.015,206652,3221324,9.732,0.624,186004,0.562,5.823,0.172,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/12/2020,529951,28391,31102,20608,1831,1729.571,1601.048,85.773,93.963,62.259,5.532,5.225,119665,3340989,10.094,0.362,184743,0.558,5.94,0.168,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/13/2020,557571,27620,31419.429,22108,1500,1780.143,1684.491,83.443,94.922,66.791,4.532,5.378,108542,3449531,10.421,0.328,181543,0.548,5.778,0.173,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
